"ACT_CUM_75","Adm_Rate","Avg_Cost_Academic_Year","Avg_Cost_Program_Year","Avg_Fac_Sal","City","City_State","COLLEGE","Compl_Repay_1yr_Rate","Compl_Repay_7yr_Rate","CompletionRate_150_4","CompletionRate_150_L4","Control","Highest_Deg","In_state_Tuition","Institution_Name","Lat","Level_of_institution","Locale","Long","Low_Inc_Aid","Main_Campus","Noncom_Repay_1yr_Rate","Noncom_Repay_7yr_Rate","Out_of_state_Tuition","Parent_Ed_HS","Parent_Ed_MS","Parent_Ed_PS","Percent_2OrMore","Percent_AIAN","Percent_Asian","Percent_Black","Percent_Female","Percent_First_Gen","Percent_Full_time_Fac","Percent_Hisp","Percent_Male","Percent_NHPI","Percent_NRA","Percent_Part_time","Percent_UNKN","Percent_Veterans","Percent_White","Predominant_Ugrad_Deg","Religious_Affiliation","RetentionRate_FT4","RetentionRate_FTL4","RetentionRate_PT4","RetentionRate_PTL4","SAT_M_75","SAT_R_75","SAT_W_75","State","TIV_Approval_Date","Top3Majors","Undergrad_Enrollment","URL","Zip"
0,0.6164,31661,0,4862,"Hannibal","Hannibal_MO",1139,0.698473282,0.853383459,0.5116,0.0,"Private_nonprofit","Graduate_degree",21810,"Hannibal-LaGrange_University",39.729015,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-91.39094,0.397003745,"Yes",0.504950495,0.667721519,21810,0.421052632,0.036437247,0.542510122,0.0226,0.0038,0.0013,0.0351,0.679775281,0.457489879,1.0,0.0289,0.172284644,0.0025,0.0753,0.0891,0.0,0.0,0.8306,"Predominantly_bachelors-degree_granting","Southern_Baptist",0.5359,0.0,0.25,0.0,0,0,0,"MO",1967-05-01,"Drawing,_Digital_Communications_and_Media/Multimedia,_Computer_and_Information_Science",797,"www.hlg.edu",63401
29,0.7257,54324,0,10360,"Chicago","Chicago_IL",553,0.792603336,0.902379796,0.7489,0.0,"Private_nonprofit","Graduate_degree",42032,"Loyola_University_Chicago",42.000765,4,"City:_Large_(population_of_250,000_or_more)",-87.656872,0.278173719,"Yes",0.533566434,0.774712644,42032,0.241686747,0.035180723,0.72313253,0.0431,0.0013,0.1217,0.0525,0.685300668,0.27686747,0.542,0.1536,0.023385301,0.0031,0.0491,0.0591,0.0139,0.003563474,0.5616,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.8233,0.0,0.5,0.0,630,630,630,"IL",1965-12-01,"Anthropology,_Sports_Management,_Business_Administration/Management",10906,"www.luc.edu",60660
0,0.0,12422,0,8993,"Los_Angeles","Los_Angeles_CA",202,0.353448276,0.0,0.0,0.261,"Public","Associate_degree",1220,"Los_Angeles_Trade_Technical_College",34.031907,2,"City:_Large_(population_of_250,000_or_more)",-118.269447,0.832706351,"Yes",0.210176991,0.0,7538,0.407471463,0.205119336,0.387409201,0.0213,0.0026,0.0433,0.1827,0.47842443,0.612590799,0.3468,0.6512,0.077450763,0.0022,0.0075,0.7202,0.0292,0.007081213,0.0601,"Predominantly_certificate-degree_granting","",0.0,0.6459,0.0,0.3451,0,0,0,"CA",1967-05-01,"Sports_Management,_Biochemistry,_Linguistics",12055,"www.lattc.edu",900154181
23,0.9215,39130,0,6080,"Winfield","Winfield_KS",737,0.621468927,0.788793103,0.3779,0.0,"Private_nonprofit","Graduate_degree",27250,"Southwestern_College_KS",37.248608,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-96.975405,0.346264368,"Yes",0.348027842,0.607250755,27250,0.371653543,0.026771654,0.601574803,0.0377,0.018,0.012,0.1053,0.462643678,0.398425197,1.0,0.0753,0.367816092,9.0E-4,0.042,0.5659,0.2517,0.015804598,0.4572,"Predominantly_bachelors-degree_granting","United_Methodist",0.6067,0.0,0.0,0.0,520,500,0,"KS",1965-12-01,"Photography,_Philosophy,_Neuroscience",1168,"www.sckans.edu",671566224
0,0.8521,43277,0,8236,"Denver","Denver_CO",2532,0.735520454,0.810641264,0.641,0.0,"Private_nonprofit","Graduate_degree",30746,"Johnson_&_Wales_University-Denver",39.746101,4,"City:_Large_(population_of_250,000_or_more)",-104.906281,0.376044568,"No",0.471181879,0.569309226,30746,0.325169148,0.021244926,0.653585927,0.0774,0.0073,0.0212,0.0905,0.635339712,0.346414073,1.0,0.2078,0.026886278,8.0E-4,0.0122,0.0701,0.0424,0.002422187,0.5403,"Predominantly_bachelors-degree_granting","",0.7072,0.0,0.0,0.0,0,0,0,"CO",2000-06-07,"Korean,_Physics,_Finance",1227,"www.jwu.edu/campuses/denver/index.html",80220
21,0.4193,16319,0,5850,"Pine_Bluff","Pine_Bluff_AR",69,0.522058824,0.580299786,0.2359,0.0,"Public","Graduate_degree",6898,"University_of_Arkansas_at_Pine_Bluff",34.244031,4,"City:_Small_(population_less_than_100,000)",-92.018683,0.614472123,"Yes",0.275831087,0.280930233,12988,0.350649351,0.017088175,0.632262474,0.0066,0.0011,0.0033,0.9141,0.596085409,0.367737526,0.8133,0.0184,0.026690392,0.0,0.0122,0.0771,0.0015,0.0,0.0428,"Predominantly_bachelors-degree_granting","",0.703,0.0,0.1538,0.0,535,530,485,"AR",1982-03-31,"Statistics,_Chemistry,_Chinese",2711,"www.uapb.edu",71601
26,0.7485,27183,0,9088,"Athens","Athens_OH",1687,0.644054641,0.809299336,0.6386,0.0,"Public","Graduate_degree",11744,"Ohio_University-Main_Campus",39.326798,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-82.100985,0.269727084,"Yes",0.346920747,0.505734161,21208,0.325198148,0.013497607,0.661304246,0.0349,0.0021,0.01,0.0537,0.634900623,0.338695755,0.7144,0.0283,0.13289825,7.0E-4,0.0224,0.2377,0.0127,0.006526253,0.8353,"Predominantly_bachelors-degree_granting","",0.815,0.0,0.5714,0.0,600,600,590,"OH",1965-12-01,"Biology,_Aerospace_Engineering,_Ecology",23344,"www.ohio.edu",457012979
0,0.0,12578,0,10083,"Riverside","Riverside_CA",243,0.507246377,0.758389262,0.0,0.2489,"Public","Associate_degree",1426,"Riverside_City_College",33.971481,2,"City:_Large_(population_of_250,000_or_more)",-117.38054,0.666456335,"Yes",0.294117647,0.455026455,7756,0.430898405,0.126280437,0.442821159,0.0224,0.0031,0.0595,0.0775,0.602473498,0.557178841,0.3353,0.6081,0.083922262,0.0038,0.0193,0.6993,0.0039,0.007698132,0.2024,"Predominantly_associates-degree_granting","",0.0,0.705,0.0,0.4704,0,0,0,"CA",1985-01-25,"Environmental_Science,_Classics,_East_Asian_Studies",17482,"www.rcc.edu/riverside/",92506
0,0.0,33817,0,4135,"St._Benedict","St._Benedict_LA",805,0.0,0.0,0.5556,0.0,"Private_nonprofit","Bachelors_degree",16913,"Saint_Joseph_Seminary_College",30.526778,4,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-90.113621,0.413793103,"Yes",0.0,0.0,16913,0.0,0.0,0.0,0.0131,0.0,0.0392,0.0131,0.0,0.0,0.7429,0.281,0.0,0.0,0.0327,0.0261,0.0,0.0,0.6209,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.7647,0.0,0.0,0.0,0,0,0,"LA",1965-12-01,"Nursing,_Chemistry,_Environmental_Science",153,"saintjosephabbey.com/",70457
25,0.9445,48924,0,5007,"Wayne","Wayne_PA",1936,0.5,0.733333333,0.0,0.259,"Private_nonprofit","Associate_degree",29975,"Valley_Forge_Military_College",40.053697,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-75.382097,0.417624521,"Yes",0.435582822,0.431818182,29975,0.0,0.0,0.663793103,0.0562,0.008,0.008,0.4096,0.114942529,0.336206897,1.0,0.0683,0.0,0.0,0.0201,0.0,0.0241,0.0,0.4056,"Predominantly_associates-degree_granting","",0.0,0.7548,0.0,0.0,520,510,440,"PA",1967-05-01,"Biology,_Biochemistry,_Japanese",249,"www.vfmac.edu",190873695
23,0.8541,42017,0,8104,"Caldwell","Caldwell_NJ",1259,0.551075269,0.708474576,0.581,0.0,"Private_nonprofit","Graduate_degree",32650,"Caldwell_University",40.832753,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-74.272571,0.378378378,"Yes",0.36036036,0.581932773,32650,0.388254486,0.042414356,0.569331158,0.0,0.0,0.0343,0.1397,0.742532006,0.430668842,1.0,0.1691,0.035561878,0.0018,0.0815,0.1146,0.1967,0.0,0.3768,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.7666,0.0,0.3333,0.0,550,520,530,"NJ",1965-12-01,"Archeology,_Latin_American_Studies,_Psychology",1632,"www.caldwell.edu",70066195
34,0.1083,67005,0,15054,"Durham","Durham_NC",1517,0.902550091,0.947976879,0.9457,0.0,"Private_nonprofit","Graduate_degree",51265,"Duke_University",36.001135,4,"City:_Large_(population_of_250,000_or_more)",-78.937624,0.288680509,"Yes",0.651785714,0.845679012,51265,0.125523013,0.009065551,0.865411437,0.0167,0.0059,0.2165,0.0983,0.546550569,0.134588564,0.9231,0.0816,0.040187542,8.0E-4,0.1025,0.0028,0.022,0.0,0.4557,"Predominantly_bachelors-degree_granting","United_Methodist",0.9748,0.0,0.0,0.0,800,770,780,"NC",1965-12-01,"Architecture,_Medieval_and_Renaissance_Studies,_Theatre",6467,"WWW.DUKE.EDU",27708
0,0.0,14953,0,7584,"Albany","Albany_OR",1767,0.502,0.761904762,0.0,0.1485,"Public","Associate_degree",4512,"Linn-Benton_Community_College",44.587663,2,"City:_Small_(population_less_than_100,000)",-123.11403,0.540811873,"Yes",0.269823375,0.507001167,10043,0.354291417,0.045908184,0.599800399,0.0496,0.0126,0.0248,0.0108,0.544740288,0.400199601,0.29,0.1037,0.129201222,0.0054,0.0279,0.5233,0.1255,0.008729812,0.6396,"Predominantly_associates-degree_granting","",0.0,0.5175,0.0,0.3279,0,0,0,"OR",1969-02-08,"Psychology,_Accounting,_Aerospace_Engineering",5727,"https://www.linnbenton.edu",97321
0,0.4134,17193,0,10157,"Queens","Queens_NY",1360,0.612643678,0.758928571,0.5996,0.0,"Public","Graduate_degree",6938,"CUNY_Queens_College",40.735182,4,"City:_Large_(population_of_250,000_or_more)",-73.816098,0.658398744,"Yes",0.41015625,0.617920541,14048,0.388560158,0.080473373,0.530966469,0.013,0.0033,0.276,0.092,0.567189953,0.469033531,0.3917,0.2846,0.061381476,0.0051,0.0533,0.2445,0.0,0.00455259,0.2728,"Predominantly_bachelors-degree_granting","",0.8431,0.0,0.6364,0.0,610,570,0,"NY",1965-12-01,"Biology,_Applied_Mathematics,_Neuroscience",15426,"www.qc.cuny.edu",11367
0,0.0,18301,0,4547,"Orlando","Orlando_FL",2601,0.632794457,0.797014925,0.1429,0.0,"Private_nonprofit","Graduate_degree",11085,"Polytechnic_University_of_Puerto_Rico-Orlando",28.55158,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-81.253943,0.673814165,"No",0.392761394,0.603481625,11085,0.211731044,0.007868383,0.780400572,0.0,0.0,0.0098,0.0098,0.223521767,0.219599428,0.125,0.9706,0.063677713,0.0,0.0,0.6765,0.0,0.0,0.0098,"Predominantly_bachelors-degree_granting","",0.5,0.0,0.0,0.0,0,0,0,"FL",2004-08-20,"Spanish,_Applied_Mathematics,_Chinese",102,"www.pupr.edu/",32825
29,0.5988,50419,0,6996,"Roanoke","Roanoke_VA",2244,0.584615385,0.741463415,0.5297,0.0,"Private_nonprofit","Graduate_degree",36835,"Hollins_University",37.354201,4,"Suburb:_Midsize_(outside_principal_city,_in_urbanized_area_with_population_of_at_least_100,000_but_less_than_250,000)",-79.943277,0.326633166,"Yes",0.502590674,0.578313253,36835,0.0,0.0,0.741758242,0.0519,0.0107,0.0214,0.1206,0.0,0.258241758,0.68,0.0611,0.0,0.0015,0.0473,0.0122,0.0351,0.0,0.6504,"Predominantly_bachelors-degree_granting","",0.6888,0.0,0.0,0.0,590,643,630,"VA",1965-12-01,"Photography,_Environmental_Science,_Biochemistry",655,"www.hollins.edu",24020
25,0.8983,21392,0,7683,"Little_Rock","Little_Rock_AR",65,0.736363636,0.653433476,0.3045,0.0,"Public","Graduate_degree",8061,"University_of_Arkansas_at_Little_Rock",34.723254,4,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-92.339778,0.528306809,"Yes",0.537894737,0.478245105,19499,0.353179191,0.037861272,0.608959538,0.1018,0.0028,0.0231,0.2694,0.646490999,0.391040462,0.9847,0.0814,0.171145317,0.0,0.0212,0.3701,0.007,0.006000522,0.4932,"Predominantly_bachelors-degree_granting","",0.6843,0.0,0.3488,0.0,540,560,510,"AR",1965-12-01,"Classics,_Genetics,_Anatomy",7023,"ualr.edu/www/",72204
0,0.7778,28128,0,6125,"St._Louis","St._Louis_MO",2625,0.622781457,0.0,0.3333,0.0,"Private_for-profit","Bachelors_degree",19230,"Chamberlain_University-Missouri",38.701907,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-90.436283,0.336931507,"No",0.487778959,0.0,19230,0.41444843,0.05864955,0.52690202,0.0111,0.0037,0.0185,0.1146,0.896986301,0.47309798,0.2532,0.0203,0.390082192,0.0018,0.0,0.732,0.0591,0.011178082,0.7708,"Predominantly_bachelors-degree_granting","",0.75,0.0,0.0,0.0,0,0,0,"MO",1971-10-14,"Statistics,_Materials_Science,_History",541,"www.chamberlain.edu",63146
28,0.8411,21010,0,10874,"Iowa_City","Iowa_City_IA",669,0.763515245,0.879904306,0.7182,0.0,"Public","Graduate_degree",8575,"University_of_Iowa",41.661935,4,"City:_Small_(population_less_than_100,000)",-91.536425,0.227676894,"Yes",0.556441327,0.72278057,28813,0.206420208,0.016708328,0.776871464,0.0291,0.0017,0.0389,0.034,0.562304321,0.223128536,0.8498,0.0763,0.033312461,9.0E-4,0.1058,0.1,0.0233,0.001753287,0.6901,"Predominantly_bachelors-degree_granting","",0.8706,0.0,0.7345,0.0,680,640,0,"IA",1965-12-01,"History,_Gender_Studies,_Asian-American_Studies",22990,"www.uiowa.edu",522421316
21,0.7184,36988,0,6970,"Atlanta","Atlanta_GA",430,0.36176066,0.509358289,0.3836,0.0,"Private_nonprofit","Graduate_degree",22396,"Clark_Atlanta_University",33.747628,4,"City:_Large_(population_of_250,000_or_more)",-84.412584,0.50397382,"Yes",0.163996949,0.374509804,22396,0.309129738,0.013347571,0.677522691,0.0,0.001,0.0019,0.8267,0.762973352,0.322477309,0.6377,0.0019,0.0,0.0,0.0424,0.0346,0.1242,0.0,0.0019,"Predominantly_bachelors-degree_granting","United_Methodist",0.6679,0.0,0.5,0.0,480,490,0,"GA",1966-01-01,"Cell_Biology,_Aviation,_French",3093,"www.cau.edu",303144391
21,0.49,17874,0,6401,"Frankfort","Frankfort_KY",762,0.314371258,0.625,0.1986,0.0,"Public","Graduate_degree",7754,"Kentucky_State_University",38.201427,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-84.855402,0.514726508,"Yes",0.1301059,0.305358948,18056,0.361736334,0.038585209,0.599678457,0.0295,0.0054,0.0078,0.5695,0.576437588,0.400321543,0.976,0.0241,0.129032258,0.0,0.0047,0.188,0.0684,0.0,0.2906,"Predominantly_bachelors-degree_granting","",0.5954,0.0,0.2,0.0,465,480,480,"KY",1965-12-01,"History,_Forensic_Science,_Nursing",1287,"www.kysu.edu",406012355
26,0.511,18910,0,8270,"Lafayette","Lafayette_LA",811,0.846062759,0.796168582,0.4547,0.0,"Public","Graduate_degree",9450,"University_of_Louisiana_at_Lafayette",30.212191,4,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-92.020165,0.379526227,"Yes",0.643044619,0.63037448,23178,0.363889404,0.02096864,0.615141956,0.0148,8.0E-4,0.022,0.2044,0.61641286,0.384858044,0.7758,0.0476,0.071235195,2.0E-4,0.0184,0.1444,0.0621,0.002199662,0.6297,"Predominantly_bachelors-degree_granting","",0.7466,0.0,0.75,0.0,600,580,0,"LA",1965-12-01,"Economics,_Culinary_Arts,_Aviation",15030,"www.louisiana.edu",70503
26,0.8369,19290,0,8735,"Grand_Forks","Grand_Forks_ND",1592,0.853431373,0.933726068,0.5538,0.0,"Public","Graduate_degree",8136,"University_of_North_Dakota",47.921654,4,"City:_Small_(population_less_than_100,000)",-97.071738,0.201205135,"Yes",0.610857853,0.795105566,19290,0.181767649,0.009449694,0.808782657,0.0327,0.0135,0.0174,0.0244,0.477076238,0.191217343,0.9323,0.0342,0.089599162,0.0012,0.0493,0.1709,0.0154,0.002881844,0.8119,"Predominantly_bachelors-degree_granting","",0.7969,0.0,0.4074,0.0,610,580,0,"ND",1965-12-31,"Entrepreneurship,_Theology,_Jewish_Studies",10598,"und.edu",582028193
27,0.5779,46000,0,6457,"Maryville","Maryville_TN",2049,0.675675676,0.87704918,0.5451,0.0,"Private_nonprofit","Bachelors_degree",33524,"Maryville_College",35.751969,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-83.963853,0.36,"Yes",0.621359223,0.703832753,33524,0.0,0.0,0.679304897,0.045,0.0042,0.0102,0.1266,0.505185185,0.320695103,1.0,0.0365,0.034074074,0.0025,0.0238,0.0093,0.0,0.0,0.7511,"Predominantly_bachelors-degree_granting","Presbyterian_Church_(USA)",0.7604,0.0,0.0,0.0,560,580,0,"TN",1965-12-01,"Marketing,_Ethnic_Studies,_Psychology",1177,"www.maryvillecollege.edu",378045907
0,0.0,27753,0,5442,"Schaumburg","Schaumburg_IL",2509,0.416851441,0.642380085,0.4088,0.0,"Private_for-profit","Bachelors_degree",17485,"The_Illinois_Institute_of_Art-Schaumburg",42.048249,4,"City:_Small_(population_less_than_100,000)",-88.044026,0.619260918,"No",0.208442643,0.359338843,17485,0.363040629,0.03931848,0.597640891,0.0,0.0059,0.0391,0.1194,0.541433371,0.402359109,0.2222,0.2642,0.05431131,0.0059,0.0098,0.2427,0.0841,0.008398656,0.4716,"Predominantly_bachelors-degree_granting","",0.4133,0.0,0.3077,0.0,0,0,0,"IL",1975-02-06,"Cell_Biology,_French,_Statistics",511,"www.artinstitutes.edu/schaumburg",601734913
25,0.8654,53476,0,8159,"Oneonta","Oneonta_NY",1378,0.748571429,0.897763578,0.5975,0.0,"Private_nonprofit","Bachelors_degree",42860,"Hartwick_College",42.457599,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-75.071994,0.2544,"Yes",0.570512821,0.759643917,42860,0.0,0.0,0.729131176,0.0,0.008,0.0289,0.0897,0.5712,0.270868825,0.9821,0.0781,0.0,7.0E-4,0.0289,0.0145,0.1143,0.0,0.6512,"Predominantly_bachelors-degree_granting","",0.7526,0.0,0.0,0.0,550,540,0,"NY",1965-12-01,"Biomedical_Engineering,_Industrial_Engineering,_International_Studies",1382,"www.hartwick.edu/",138204020
0,0.0,14686,0,6261,"Coos_Bay","Coos_Bay_OR",1784,0.583333333,0.651162791,0.0,0.3893,"Public","Associate_degree",5847,"Southwestern_Oregon_Community_College",43.395327,2,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-124.25224,0.542750929,"Yes",0.302228412,0.474153298,5847,0.426595745,0.04787234,0.525531915,0.0604,0.0331,0.0136,0.0149,0.579925651,0.474468085,1.0,0.0981,0.107806691,0.0084,0.0123,0.3489,0.0312,0.0,0.7277,"Predominantly_associates-degree_granting","",0.0,0.5902,0.0,0.2951,0,0,0,"OR",1967-05-01,"Japanese,_Fashion_Design,_Astronomy",1539,"www.socc.edu",974202193
0,0.0,11283,0,9367,"Livermore","Livermore_CA",2452,0.0,0.0,0.0,0.3839,"Public","Associate_degree",1138,"Las_Positas_College",37.710873,2,"Suburb:_Small_(outside_principal_city,_in_urbanized_area_with_population_less_than_100,000)",-121.80058,0.632121212,"Yes",0.0,0.0,6970,0.402238806,0.079850746,0.517910448,0.0668,0.0016,0.1674,0.0412,0.544242424,0.482089552,0.3431,0.2997,0.128484849,0.0057,0.0153,0.64,0.0064,0.02969697,0.3959,"Predominantly_associates-degree_granting","",0.0,0.7823,0.0,0.5536,0,0,0,"CA",1991-03-22,"Nursing,_Education,_Sports_Management",8174,"www.laspositascollege.edu",945517650
0,0.0,15693,0,6634,"Fort_Smith","Fort_Smith_AR",103,0.655086849,0.69043152,0.255,0.0,"Public","Bachelors_degree",5390,"University_of_Arkansas-Fort_Smith",35.384184,4,"City:_Small_(population_less_than_100,000)",-94.373729,0.497600591,"Yes",0.455548743,0.479681979,12038,0.4303366,0.053685556,0.515977844,0.0739,0.0276,0.0499,0.0414,0.563676633,0.484022156,0.6196,0.1161,0.112587671,0.0011,0.0152,0.2315,7.0E-4,0.006275378,0.6741,"Predominantly_bachelors-degree_granting","",0.6459,0.0,0.3077,0.0,0,0,0,"AR",1965-01-01,"Architecture,_Chinese,_Cinematography_and_Film/Video_Production",5511,"uafs.edu/",729133649
0,0.6732,56147,0,10640,"Smithfield","Smithfield_RI",1948,0.861848124,0.941306755,0.7699,0.0,"Private_nonprofit","Graduate_degree",40962,"Bryant_University",41.920092,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-71.539547,0.12807464,"Yes",0.605839416,0.818461539,40962,0.0,0.0,0.839332748,0.0131,0.0038,0.0404,0.0386,0.397794741,0.160667252,0.5375,0.0671,0.0,0.0012,0.0723,0.0128,0.0177,0.0,0.7459,"Predominantly_bachelors-degree_granting","",0.8965,0.0,0.0,0.0,0,0,0,"RI",1965-12-01,"Accounting,_English,_Chinese",3443,"www.bryant.edu/",29171291
28,0.7058,49642,0,8307,"Boston","Boston_MA",952,0.871323529,0.939328277,0.6503,0.0,"Private_nonprofit","Graduate_degree",33724,"Wentworth_Institute_of_Technology",42.336632,4,"City:_Large_(population_of_250,000_or_more)",-71.094983,0.198219585,"Yes",0.641744548,0.772797527,33724,0.229036295,0.018147685,0.75281602,0.0611,0.0019,0.0709,0.0421,0.205934718,0.24718398,1.0,0.0304,0.023738872,2.0E-4,0.0805,0.0838,0.0828,0.0,0.6301,"Predominantly_bachelors-degree_granting","",0.839,0.0,0.5,0.0,630,590,560,"MA",1967-01-01,"Environmental_Science,_Accounting,_Ancient_Studies",4274,"https://WIT.EDU",2115
0,0.0,8790,0,7734,"Godfrey","Godfrey_IL",548,0.711864407,0.688073395,0.0,0.38,"Public","Associate_degree",3264,"Lewis_and_Clark_Community_College",38.951624,2,"Suburb:_Small_(outside_principal_city,_in_urbanized_area_with_population_less_than_100,000)",-90.194405,0.512513602,"Yes",0.451732673,0.569428238,11400,0.395504253,0.032806804,0.571688943,3.0E-4,0.0073,0.0084,0.0986,0.566920566,0.428311057,1.0,0.0236,0.100108814,0.0016,0.0,0.5297,0.05,0.010337323,0.8101,"Predominantly_associates-degree_granting","",0.0,0.6692,0.0,0.604,0,0,0,"IL",1971-07-01,"Economics,_Psychology,_Anatomy",3681,"www.lc.edu",62035
0,0.0,14005,0,8171,"San_Bernardino","San_Bernardino_CA",267,0.0,0.0,0.0,0.1987,"Public","Associate_degree",1238,"San_Bernardino_Valley_College",34.086353,2,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-117.313248,0.719448506,"Yes",0.0,0.0,5500,0.429511009,0.165856448,0.404632542,0.031,0.0024,0.0481,0.1157,0.606016294,0.595367458,0.2101,0.6608,0.126592856,0.0016,0.003,0.6542,0.0035,0.00940046,0.1339,"Predominantly_associates-degree_granting","",0.0,0.6291,0.0,0.4751,0,0,0,"CA",1969-12-01,"Film,_Biochemistry,_Photography",11023,"www.valleycollege.edu",924102798
0,0.6667,26748,0,4185,"Haviland","Haviland_KS",710,0.64,0.0,0.5957,0.0,"Private_nonprofit","Graduate_degree",15990,"Barclay_College",37.62012,4,"Rural:_Remote_(rural_territory_more_than_25_miles_from_an_urbanized_area_and_more_than_10_miles_from_an_urban_cluster)",-99.105351,0.423611111,"Yes",0.478873239,0.0,15990,0.0,0.0,0.596899225,0.044,0.004,0.004,0.14,0.444444444,0.403100775,0.4651,0.044,0.138888889,0.0,0.02,0.204,0.004,0.0,0.74,"Predominantly_bachelors-degree_granting","Friends",0.6216,0.0,0.0,0.0,0,0,0,"KS",1969-06-11,"Journalism,_Applied_Mathematics,_Chemical_Engineering",250,"www.barclaycollege.edu",670590288
